family,variant,pattern_family,direction_id,rho,s,s_max,best_error,I_001,optimizer_success,control_effort
murray_tree,2,multifocal,8,0.075,0.013007568481033596,0.17343424641378127,0.004527914965497539,1,True,0.36158819812521714
murray_tree,2,multifocal,8,0.1,0.017343424641378127,0.17343424641378127,0.004812374308722799,1,True,0.3924204351962518
murray_tree,2,multifocal,8,0.125,0.02167928080172266,0.17343424641378127,0.005104246055597916,1,True,0.42969900655298743
murray_tree,2,multifocal,8,0.15,0.02601513696206719,0.17343424641378127,0.005402328929385109,1,True,0.47168071572982284
murray_tree,2,multifocal,8,0.175,0.03035099312241172,0.17343424641378127,0.00570564954083306,1,True,0.5170582930069724
murray_tree,2,multifocal,8,0.2,0.034686849282756255,0.17343424641378127,0.006013415357407023,1,True,0.5648951314216976
murray_tree,2,multifocal,8,0.225,0.03902270544310079,0.17343424641378127,0.006324977517346727,1,True,0.6145344188453491
murray_tree,2,multifocal,8,0.25,0.04335856160344532,0.17343424641378127,0.006639801629983947,1,True,0.6655199992276701
murray_tree,2,multifocal,8,0.275,0.047694417763789854,0.17343424641378127,0.006957444899708948,1,True,0.7175369876090318
murray_tree,2,multifocal,8,0.3,0.05203027392413438,0.17343424641378127,0.007277538191984124,1,True,0.770369871898567
murray_tree,2,multifocal,8,0.325,0.05636613008447892,0.17343424641378127,0.007599771937067707,1,True,0.8238736340533073
murray_tree,2,multifocal,8,0.35,0.06070198624482344,0.17343424641378127,0.007923885007459974,1,True,0.8779540106921707
murray_tree,2,multifocal,8,0.375,0.06503784240516798,0.17343424641378127,0.008249655900933637,1,True,0.9325540093719648
murray_tree,2,multifocal,8,0.4,0.06937369856551251,0.17343424641378127,0.00857689571538106,1,True,0.9876446022433942
murray_tree,2,multifocal,8,0.425,0.07370955472585704,0.17343424641378127,0.00890622402522569,1,True,1.0402403010648407
murray_tree,2,multifocal,8,0.45,0.07804541088620158,0.17343424641378127,0.009315859066901643,1,True,1.0531176771483166
murray_tree,2,multifocal,8,0.475,0.0823812670465461,0.17343424641378127,0.009921317992506994,1,True,1.057462146525218
murray_tree,2,multifocal,8,0.5,0.08671712320689064,0.17343424641378127,0.010693807126765592,0,True,1.0619828979079438
