family,stratum,score8,score16,mean_error,candidate
grid_lattice,3,0.013546371733891697,0.01361671398919147,0.06628947017459816,"[('out2', 'mid5'), ('mid9', 'out4'), ('mid10', 'mid11'), ('mid14', 'out5')]"
grid_lattice,3,0.012928396738324606,0.01284907590929415,0.06122665058237532,"[('mid6', 'out7'), ('mid7', 'in'), ('mid11', 'mid12'), ('mid12', 'out4')]"
grid_lattice,3,0.014847746481668393,0.014846033956685099,0.06558910904347956,"[('mid4', 'mid5'), ('mid5', 'mid8'), ('mid6', 'mid7'), ('mid14', 'out5')]"
grid_lattice,3,0.011814385462841416,0.011774984577190142,0.06927034182297978,"[('mid0', 'out1'), ('mid3', 'mid7'), ('mid1', 'out2'), ('out2', 'mid5')]"
grid_lattice,3,0.014599577017111518,0.014595854657433951,0.06745088503216404,"[('mid0', 'out0'), ('mid3', 'mid4'), ('mid8', 'mid12'), ('mid10', 'mid11')]"
grid_lattice,3,0.013998767000684453,0.013867943176106401,0.06467908463684367,"[('out1', 'mid3'), ('mid3', 'mid4'), ('mid4', 'in'), ('mid6', 'out7')]"
grid_lattice,3,0.014581395534001803,0.01466437635414087,0.06529958395141913,"[('mid3', 'mid4'), ('mid6', 'out7'), ('mid11', 'mid12'), ('mid12', 'out4')]"
grid_lattice,3,0.01175581641112131,0.011444758358921378,0.06595528515610175,"[('out2', 'mid5'), ('out2', 'mid2'), ('in', 'mid11'), ('mid8', 'mid12')]"
grid_lattice,3,0.01208825880083769,0.011287357577697946,0.06242874919859569,"[('in', 'mid11'), ('mid10', 'out6'), ('mid11', 'mid14'), ('mid11', 'mid12')]"
grid_lattice,3,0.012962441359922265,0.012909223793070794,0.06583357678708408,"[('in', 'mid11'), ('mid12', 'out5'), ('mid14', 'out5'), ('out5', 'mid15')]"
grid_lattice,3,0.011752773373779227,0.01174622783741637,0.06831847539224858,"[('out1', 'mid3'), ('out1', 'mid1'), ('mid5', 'mid8'), ('mid10', 'out6')]"
grid_lattice,3,0.015521480915865428,0.015424745014096877,0.06816022797083168,"[('mid3', 'mid7'), ('mid6', 'mid7'), ('mid11', 'mid14'), ('out5', 'mid15')]"
grid_lattice,3,0.015005176406793315,0.014903597869068204,0.0653213925652448,"[('mid3', 'mid7'), ('mid1', 'mid4'), ('mid5', 'out3'), ('mid12', 'out4')]"
grid_lattice,3,0.012083134002027936,0.012128025863330907,0.06664446537034753,"[('mid4', 'mid5'), ('out3', 'mid9'), ('mid6', 'out7'), ('mid10', 'mid11')]"
grid_lattice,3,0.015107405247268047,0.015071513606418653,0.06628974693911856,"[('out0', 'mid3'), ('mid1', 'out2'), ('mid4', 'mid5'), ('out6', 'mid14')]"
grid_lattice,3,0.014796029414693736,0.014930263886814078,0.06550002643329973,"[('out0', 'mid3'), ('mid1', 'mid4'), ('mid6', 'mid7'), ('mid8', 'mid9')]"
grid_lattice,3,0.013727649628107633,0.013955545122997608,0.05629901491280369,"[('mid4', 'in'), ('in', 'mid8'), ('mid10', 'mid11'), ('mid12', 'out4')]"
grid_lattice,3,0.01391625999922644,0.01390594481114445,0.067874485623528,"[('mid0', 'out0'), ('mid4', 'mid5'), ('mid5', 'mid8'), ('mid7', 'mid10')]"
grid_lattice,4,0.00780735977878799,0.0077895263014713945,0.06367880266487727,"[('out2', 'mid5'), ('mid7', 'mid10'), ('in', 'mid11'), ('mid14', 'out5')]"
grid_lattice,4,0.00982690752547658,0.00974214590882926,0.061240537760850144,"[('mid6', 'mid7'), ('mid7', 'in'), ('mid8', 'mid9'), ('mid10', 'mid11')]"
grid_lattice,4,0.006152974113132939,0.006126735878116132,0.06560558612347336,"[('mid5', 'mid8'), ('mid5', 'out3'), ('out3', 'mid9'), ('mid6', 'mid7')]"
grid_lattice,4,0.01146554394166167,0.011473789920869282,0.06317026825493985,"[('mid3', 'mid4'), ('mid2', 'out3'), ('mid7', 'in'), ('mid10', 'out6')]"
grid_lattice,4,0.0045615581126333465,0.00494912410960377,0.06098886511087376,"[('out3', 'mid9'), ('mid7', 'mid10'), ('in', 'mid8'), ('mid9', 'out4')]"
grid_lattice,4,0.00463673403211046,0.004601798332487174,0.06800691197591349,"[('out0', 'mid6'), ('out1', 'mid3'), ('mid3', 'mid7'), ('mid12', 'out4')]"
grid_lattice,4,0.01140413087503715,0.01126188293868809,0.06586773028513489,"[('out1', 'mid3'), ('mid1', 'mid4'), ('in', 'mid11'), ('mid8', 'mid12')]"
grid_lattice,4,0.011401118070385305,0.011365163380539089,0.06465429095220256,"[('mid7', 'mid10'), ('in', 'mid11'), ('mid8', 'mid9'), ('out7', 'mid13')]"
grid_lattice,4,0.010754178402848013,0.0106719121009698,0.061224399834288123,"[('mid3', 'mid4'), ('mid7', 'in'), ('mid9', 'out4'), ('mid12', 'out5')]"
grid_lattice,4,0.007650921008480177,0.007976356848554312,0.061409895295816065,"[('mid5', 'mid8'), ('mid7', 'mid10'), ('mid7', 'in'), ('mid8', 'mid12')]"
grid_lattice,4,0.010496029559884178,0.010478447746111428,0.0663168599638611,"[('out0', 'mid6'), ('mid1', 'mid4'), ('mid4', 'in'), ('mid13', 'out6')]"
grid_lattice,4,0.004652561206987333,0.0044752297757035975,0.06184815472260592,"[('mid7', 'in'), ('mid10', 'out6'), ('mid11', 'mid14'), ('out6', 'mid14')]"
grid_lattice,4,0.011426741200103827,0.011357365023744244,0.06637899590727188,"[('mid3', 'mid7'), ('mid4', 'in'), ('out7', 'mid13'), ('mid12', 'out5')]"
grid_lattice,4,0.011153055166542731,0.011137633727645972,0.06327207319868164,"[('out3', 'mid9'), ('mid7', 'in'), ('mid10', 'mid11'), ('out4', 'mid15')]"
grid_lattice,4,0.008371014067496959,0.00841461921138438,0.06609887331877902,"[('mid5', 'mid8'), ('mid6', 'mid7'), ('mid7', 'mid10'), ('mid8', 'mid12')]"
grid_lattice,4,0.011193706396854993,0.011191485921374702,0.06323983738056305,"[('mid0', 'out1'), ('mid4', 'mid5'), ('in', 'mid8'), ('mid14', 'out5')]"
grid_lattice,4,0.007662662188306689,0.007634530627741913,0.06613053153849087,"[('mid0', 'out0'), ('mid3', 'mid7'), ('mid7', 'mid10'), ('in', 'mid11')]"
grid_lattice,4,0.003180645488038922,0.003196623840698511,0.06564471742670974,"[('mid5', 'out3'), ('mid8', 'mid9'), ('mid10', 'out6'), ('mid12', 'out4')]"
grid_lattice,4,0.00831259431135169,0.008130336203525775,0.06289304402263854,"[('mid4', 'in'), ('mid5', 'mid8'), ('mid9', 'out4'), ('mid11', 'mid12')]"
grid_lattice,4,0.007550733805501012,0.007526315076871149,0.06178083504480738,"[('mid1', 'out2'), ('in', 'mid8'), ('mid10', 'mid11'), ('mid11', 'mid12')]"
